FrameNumber,Kanji,Keyword,LastReview,ExpireDate,LeitnerBox,FailCount,PassCount
21951,"喿","chirping of birds/sofa{p}",2018-05-29 02:56:23,2019-02-07,8,0,7
22309,"圥","mushroom/Goomba{p}",2018-06-06 03:42:46,2019-02-23,8,1,8
22388,"坴","clod of earth/Mushroom Kingdom{p",2018-05-20 04:36:44,2019-06-19,8,0,7
22518,"埶","art/Mario{p}",2018-03-17 05:38:02,2018-11-19,8,2,6
22535,"堇","clay/cabbage{p}/scarecrow{p}",2018-06-20 20:23:49,2019-02-10,8,0,7
22786,"夂","late/walking legs{p}",2018-05-29 02:21:30,2019-06-17,8,0,7
22790,"夆","resist/stinger{p}",2017-12-01 19:01:15,2017-12-01,1,2,5
22795,"夋","linger/prostitute{p}",2018-05-20 04:36:44,2018-05-20,1,5,9
22796,"夌","to dawdle/Toad{p}",2018-05-21 04:05:13,2018-05-21,1,1,6
23582,"尞","sacrifical fire/bonfire{p}",2018-05-25 05:10:40,2019-06-10,8,0,7
23597,"尭","lofty",2018-07-05 03:16:31,2019-03-31,8,0,7
23664,"屰","disobedient/mountain goat {p}",2018-05-29 02:21:30,2019-01-31,8,0,7
24343,"弗","fluorine/Dollar sign{p}",2018-07-05 03:16:31,2018-08-04,5,1,6
24385,"彁","Kanji of Mystery",2018-01-11 17:54:40,2018-01-11,1,4,4
24405,"录","videotape/rice yoghurt{p}",2018-06-15 23:46:52,2019-02-10,8,0,7
24417,"彡","hair clippings/Play-doh{p}",2018-05-25 05:10:40,2019-05-29,8,0,7
25153,"扁","to be flat/hentai{p}",2018-05-25 16:55:46,2019-02-16,8,0,7
25949,"敝","be worn out/shredder{p}",2018-04-13 20:07:32,2019-01-21,8,0,7
26081,"旡","choke/waitress{p}",2018-05-21 03:40:50,2018-05-21,1,3,9
26140,"昜","sunny/piggy bank{p}",2018-01-11 20:50:00,2018-01-11,1,1,3
26415,"术","Atractylodes japonica/resin{p}",2018-05-21 03:40:50,2019-06-21,8,0,7
27668,"气","anger/air/steam{p}",2018-05-28 05:26:44,2019-07-07,8,0,7
27702,"氶","jellyfish{p}",2018-05-28 05:41:00,2019-06-13,8,0,7
29232,"爰","here/migrating ducks{p}",2018-06-11 06:33:04,2019-03-13,8,0,7
29243,"爻","Unit of eight diagrams/stitch{p}",2018-07-06 06:06:21,2019-04-18,8,0,7
29995,"甫","古はじめて/ dog tag {p}",2018-05-28 05:26:44,2019-06-20,8,1,6
30098,"疒","sick/caveman{p}",2018-05-21 03:40:50,2019-07-10,8,1,6
30326,"癶","teepee{p}",2018-05-29 02:56:23,2019-01-26,8,1,8
31162,"禺","long tail monkey/jimmy crickt{p}",2018-06-15 23:46:51,2019-02-01,8,0,7
31163,"离","be far away from/Sheik{p}",2018-05-21 04:42:09,2019-06-15,8,0,7
31910,"粦","shoeshine/neighbor{p}",2018-06-22 09:23:41,2018-07-20,5,1,8
32601,"罙","far variant/paper punch{p}",2018-12-04 11:01:10,2018-12-04,1,3,9
32786,"耒","plough/Christmas Tree {p}",2018-02-13 04:00:08,2018-11-04,8,1,7
35200,"覀","old west{p}",2018-06-20 21:06:47,2018-08-03,5,1,9
35960,"豸","badger/skunk{p}",2018-11-26 16:57:05,2018-12-20,5,3,11
36767,"辟","false/trump{p}",2018-05-21 03:48:35,2019-06-19,8,1,6
37318,"釆","vial{p}",2018-05-29 02:56:23,2019-02-23,8,1,8
38859,"韋","tanned leather/locket{p}",2018-05-21 04:42:09,2019-01-23,8,0,7
38887,"韧","resilient/dolphin{p}",2018-03-29 17:22:59,2018-03-29,1,1,6
39730,"鬲","tripod kettle",2018-06-16 11:54:13,2018-07-11,5,1,7
40737,"鼡","rodent/rat{p}",2018-05-28 05:15:32,2018-05-28,1,1,6
